t	norma	normb	norm
0.695	0.318576	0.296654	0.000919893
0.696	0.316057	0.294389	0.000919893
0.697	0.313551	0.292135	0.000919893
0.698	0.311059	0.289892	0.000919893
0.699	0.30858	0.287661	0.000919893
0.7	0.306114	0.28544	0.000919893
0.701	0.303662	0.28323	0.000919893
0.702	0.301222	0.281031	0.000919893
0.703	0.298796	0.278844	0.000919893
0.704	0.296382	0.276667	0.000919893
0.705	0.293982	0.2745	0.000919893
0.706	0.291595	0.272345	0.000919893
0.707	0.28922	0.2702	0.000919893
0.708	0.286859	0.268067	0.000919893
0.709	0.28451	0.265943	0.000919893
0.71	0.282174	0.263831	0.000919893
0.711	0.279851	0.261729	0.000919893
0.712	0.27754	0.259638	0.000919893
0.713	0.275242	0.257557	0.000919893
0.714	0.272957	0.255487	0.000919893
0.715	0.270684	0.253428	0.000919893
0.716	0.268424	0.251379	0.000919893
0.717	0.266176	0.24934	0.000919893
0.718	0.26394	0.247312	0.000919893
0.719	0.261717	0.245294	0.000919893
0.72	0.259507	0.243287	0.000919893
0.721	0.257308	0.24129	0.000919893
0.722	0.255122	0.239303	0.000919893
0.723	0.252948	0.237327	0.000919893
0.724	0.250786	0.23536	0.000919893
0.725	0.248636	0.233404	0.000919893
0.726	0.246499	0.231459	0.000919893
0.727	0.244373	0.229523	0.000919893
0.728	0.242259	0.227598	0.000919893
0.729	0.240158	0.225682	0.000919893
0.73	0.238068	0.223777	0.000919893
0.731	0.23599	0.221882	0.000919893
0.732	0.233923	0.219997	0.000919893
0.733	0.231869	0.218121	0.000919893
0.734	0.229826	0.216256	0.000919893
0.735	0.227795	0.214401	0.000919893
0.736	0.225776	0.212555	0.000919893
0.737	0.223768	0.21072	0.000919893
0.738	0.221772	0.208894	0.000919893
0.739	0.219787	0.207078	0.000919893
0.74	0.217814	0.205272	0.000919893
0.741	0.215852	0.203476	0.000919893
0.742	0.213902	0.20169	0.000919893
0.743	0.211963	0.199913	0.000919893
0.744	0.210035	0.198146	0.000919893
0.745	0.208118	0.196388	0.000919893
0.746	0.206213	0.19464	0.000919893
0.747	0.204319	0.192902	0.000919893
0.748	0.202436	0.191173	0.000919893
0.749	0.200564	0.189454	0.000919893
0.75	0.198704	0.187744	0.000919893
0.751	0.196854	0.186044	0.000919893
0.752	0.195015	0.184353	0.000919893
0.753	0.193188	0.182672	0.000919893
0.754	0.191371	0.181	0.000919893
0.755	0.189565	0.179337	0.000919893
0.756	0.18777	0.177684	0.000919893
0.757	0.185986	0.17604	0.000919893
0.758	0.184213	0.174406	0.000919893
0.759	0.18245	0.17278	0.000919893
0.76	0.180698	0.171164	0.000919893
0.761	0.178957	0.169557	0.000919893
0.762	0.177226	0.16796	0.000919893
0.763	0.175506	0.166371	0.000919893
0.764	0.173796	0.164792	0.000919893
0.765	0.172097	0.163222	0.000919893
0.766	0.170409	0.161661	0.000919893
0.767	0.168731	0.160109	0.000919893
0.768	0.167063	0.158566	0.000919893
0.769	0.165406	0.157032	0.000919893
0.77	0.163759	0.155507	0.000919893
0.771	0.162122	0.153991	0.000919893
0.772	0.160495	0.152483	0.000919893
0.773	0.158879	0.150985	0.000919893
0.774	0.157273	0.149496	0.000919893
0.775	0.155677	0.148015	0.000919893
0.776	0.154092	0.146544	0.000919893
0.777	0.152516	0.145081	0.000919893
0.778	0.15095	0.143627	0.000919893
0.779	0.149395	0.142182	0.000919893
0.78	0.147849	0.140745	0.000919893
0.781	0.146313	0.139317	0.000919893
0.782	0.144787	0.137898	0.000919893
0.783	0.143272	0.136487	0.000919893
0.784	0.141766	0.135086	0.000919893
0.785	0.140269	0.133692	0.000919893
0.786	0.138783	0.132308	0.000919893
0.787	0.137306	0.130931	0.000919893
0.788	0.135839	0.129564	0.000919893
0.789	0.134382	0.128205	0.000919893
0.79	0.132934	0.126854	0.000919893
0.791	0.131495	0.125512	0.000919893
0.792	0.130067	0.124178	0.000919893
0.793	0.128648	0.122853	0.000919893
0.794	0.127238	0.121536	0.000919893
0.795	0.125838	0.120228	0.000919893
0.796	0.124448	0.118928	0.000919893
0.797	0.123067	0.117636	0.000919893
0.798	0.121695	0.116352	0.000919893
0.799	0.120332	0.115077	0.000919893
0.8	0.118979	0.11381	0.000919893
0.801	0.117635	0.112551	0.000919893
0.802	0.1163	0.1113	0.000919893
0.803	0.114975	0.110058	0.000919893
0.804	0.113659	0.108824	0.000919893
0.805	0.112352	0.107598	0.000919893
0.806	0.111054	0.10638	0.000919893
0.807	0.109765	0.10517	0.000919893
0.808	0.108485	0.103968	0.000919893
0.809	0.107214	0.102775	0.000919893
0.81	0.105952	0.101589	0.000919893
0.811	0.104699	0.100411	0.000919893
0.812	0.103455	0.0992413	0.000919893
0.813	0.10222	0.0980795	0.000919893
0.814	0.100994	0.0969256	0.000919893
0.815	0.0997768	0.0957796	0.000919893
0.816	0.0985685	0.0946416	0.000919893
0.817	0.0973688	0.0935113	0.000919893
0.818	0.0961778	0.092389	0.000919893
0.819	0.0949956	0.0912745	0.000919893
0.82	0.093822	0.0901678	0.000919893
0.821	0.0926572	0.0890688	0.000919893
0.822	0.0915009	0.0879777	0.000919893
0.823	0.0903532	0.0868942	0.000919893
0.824	0.0892142	0.0858186	0.000919893
0.825	0.0880836	0.0847505	0.000919893
0.826	0.0869616	0.0836901	0.000919893
0.827	0.085848	0.0826372	0.000919893
0.828	0.0847428	0.081592	0.000919893
0.829	0.0836463	0.0805546	0.000919893
0.83	0.082558	0.0795247	0.000919893
0.831	0.0814781	0.0785023	0.000919893
0.832	0.0804067	0.0774875	0.000919893
0.833	0.0793435	0.0764802	0.000919893
0.834	0.0782886	0.0754805	0.000919893
0.835	0.0772419	0.0744882	0.000919893
0.836	0.0762035	0.0735033	0.000919893
0.837	0.0751732	0.072526	0.000919893
0.838	0.0741511	0.071556	0.000919893
0.839	0.0731372	0.0705935	0.000919893
0.84	0.0721314	0.0696383	0.000919893
0.841	0.0711337	0.0686904	0.000919893
0.842	0.0701441	0.0677499	0.000919893
0.843	0.0691624	0.0668166	0.000919893
0.844	0.0681887	0.0658906	0.000919893
0.845	0.0672231	0.064972	0.000919893
0.846	0.0662656	0.0640608	0.000919893
0.847	0.0653159	0.0631567	0.000919893
0.848	0.064374	0.0622597	0.000919893
0.849	0.0634401	0.0613699	0.000919893
0.85	0.0625139	0.0604874	0.000919893
0.851	0.0615956	0.059612	0.000919893
0.852	0.0606852	0.0587438	0.000919893
0.853	0.0597825	0.0578828	0.000919893
0.854	0.0588876	0.0570288	0.000919893
0.855	0.0580003	0.0561819	0.000919893
0.856	0.0571207	0.055342	0.000919893
0.857	0.0562487	0.054509	0.000919893
0.858	0.0553843	0.0536831	0.000919893
0.859	0.0545277	0.0528644	0.000919893
0.86	0.0536788	0.0520528	0.000919893
0.861	0.0528373	0.051248	0.000919893
0.862	0.0520032	0.05045	0.000919893
0.863	0.0511767	0.049659	0.000919893
0.864	0.0503577	0.0488749	0.000919893
0.865	0.0495461	0.0480977	0.000919893
0.866	0.0487421	0.0473274	0.000919893
0.867	0.0479454	0.0465641	0.000919893
0.868	0.0471562	0.0458075	0.000919893
0.869	0.0463744	0.0450578	0.000919893
0.87	0.0455998	0.0443149	0.000919893
0.871	0.0448324	0.0435785	0.000919893
0.872	0.0440723	0.0428489	0.000919893
0.873	0.0433196	0.0421261	0.000919893
0.874	0.0425742	0.0414102	0.000919893
0.875	0.0418361	0.0407011	0.000919893
0.876	0.0411051	0.0399985	0.000919893
0.877	0.0403812	0.0393026	0.000919893
0.878	0.0396645	0.0386133	0.000919893
0.879	0.0389549	0.0379306	0.000919893
0.88	0.0382524	0.0372545	0.000919893
0.881	0.0375569	0.036585	0.000919893
0.882	0.0368685	0.035922	0.000919893
0.883	0.0361873	0.0352658	0.000919893
0.884	0.0355131	0.0346162	0.000919893
0.885	0.0348459	0.033973	0.000919893
0.886	0.0341854	0.0333362	0.000919893
0.887	0.0335319	0.0327058	0.000919893
0.888	0.0328853	0.0320819	0.000919893
0.889	0.0322457	0.0314646	0.000919893
0.89	0.031613	0.0308536	0.000919893
0.891	0.0309871	0.0302491	0.000919893
0.892	0.030368	0.029651	0.000919893
0.893	0.0297558	0.0290593	0.000919893
0.894	0.0291504	0.028474	0.000919893
0.895	0.0285517	0.027895	0.000919893
0.896	0.0279596	0.0273223	0.000919893
0.897	0.0273744	0.0267559	0.000919893
0.898	0.0267957	0.0261957	0.000919893
0.899	0.0262239	0.0256419	0.000919893
0.9	0.0256587	0.0250942	0.000919893
0.901	0.0251	0.0245528	0.000919893
0.902	0.024548	0.0240177	0.000919893
0.903	0.0240025	0.0234888	0.000919893
0.904	0.0234635	0.022966	0.000919893
0.905	0.0229312	0.0224495	0.000919893
0.906	0.0224054	0.0219391	0.000919893
0.907	0.021886	0.0214348	0.000919893
0.908	0.0213733	0.0209367	0.000919893
0.909	0.0208668	0.0204447	0.000919893
0.91	0.0203668	0.0199587	0.000919893
0.911	0.0198732	0.0194787	0.000919893
0.912	0.019386	0.0190049	0.000919893
0.913	0.0189051	0.0185371	0.000919893
0.914	0.0184306	0.0180754	0.000919893
0.915	0.0179625	0.0176197	0.000919893
0.916	0.0175007	0.01717	0.000919893
0.917	0.0170452	0.0167262	0.000919893
0.918	0.0165959	0.0162884	0.000919893
0.919	0.0161528	0.0158566	0.000919893
0.92	0.0157159	0.0154306	0.000919893
0.921	0.015285	0.0150103	0.000919893
0.922	0.0148604	0.014596	0.000919893
0.923	0.0144421	0.0141877	0.000919893
0.924	0.0140299	0.0137853	0.000919893
0.925	0.0136239	0.0133887	0.000919893
0.926	0.0132239	0.012998	0.000919893
0.927	0.0128298	0.0126129	0.000919893
0.928	0.0124419	0.0122337	0.000919893
0.929	0.0120601	0.0118603	0.000919893
0.93	0.0116842	0.0114928	0.000919893
0.931	0.0113144	0.011131	0.000919893
0.932	0.0109504	0.0107747	0.000919893
0.933	0.0105923	0.0104242	0.000919893
0.934	0.0102403	0.0100794	0.000919893
0.935	0.00989416	0.00974076	0.000919893
0.936	0.00955396	0.0094079	0.000919893
0.937	0.00921963	0.00908076	0.000919893
0.938	0.00889126	0.00875929	0.000919893
0.939	0.00856896	0.00844353	0.000919893
0.94	0.00825264	0.00813349	0.000919893
0.941	0.00794204	0.00782898	0.000919893
0.942	0.00763729	0.00753006	0.000919893
0.943	0.00733838	0.00723678	0.000919893
0.944	0.00704527	0.00694903	0.000919893
0.945	0.00675797	0.00666682	0.000919893
0.946	0.00647647	0.00639025	0.000919893
0.947	0.00620063	0.00611916	0.000919893
0.948	0.00593047	0.00585354	0.000919893
0.949	0.00566601	0.00559342	0.000919893
0.95	0.00540706	0.00533914	0.000919893
0.951	0.00515379	0.00509054	0.000919893
0.952	0.00490658	0.0048476	0.000919893
0.953	0.00466522	0.00461015	0.000919893
0.954	0.00442976	0.00437824	0.000919893
0.955	0.0042	0.00415198	0.000919893
0.956	0.00397596	0.0039312	0.000919893
0.957	0.00375744	0.00371586	0.000919893
0.958	0.00354452	0.00350659	0.000919893
0.959	0.00333748	0.00330288	0.000919893
0.96	0.00313647	0.00310473	0.000919893
0.961	0.00294108	0.0029121	0.000919893
0.962	0.00275122	0.00272504	0.000919893
0.963	0.00256709	0.00254389	0.000919893
0.964	0.00238934	0.00236858	0.000919893
0.965	0.00221743	0.00219878	0.000919893
0.966	0.00205114	0.00203517	0.000919893
0.967	0.00189117	0.00187745	0.000919893
0.968	0.00173721	0.00172541	0.000919893
0.969	0.00158944	0.00157979	0.000919893
0.97	0.00144827	0.00144045	0.000919893
0.971	0.00131327	0.00130757	0.000919893
0.972	0.00118517	0.00118111	0.000919893
0.973	0.00106404	0.00106162	0.000919893
0.974	0.000950054	0.000949201	0.000919893
0.975	0.000843709	0.000844507	0.000919893
0.976	0.00074551	0.000747694	0.000919893
0.977	0.000656247	0.000659491	0.000919893
0.978	0.000576632	0.000581025	0.000919893
0.979	0.000508362	0.000513699	0.000919893
0.98	0.000453669	0.000459599	0.000919893
0.981	0.000418729	0.000424415	0.000919893
0.982	0.000408587	0.00041439	0.000919893
0.983	0.000415508	0.000421313	0.000919893
0.984	0.00044308	0.00044885	0.000919893
0.985	0.000480466	0.000485873	0.000919893
0.986	0.000521494	0.000526471	0.000919893
0.987	0.000564433	0.000568949	0.000919893
0.988	0.000608227	0.000612248	0.000919893
0.989	0.00065151	0.000655151	0.000919893
0.99	0.000693543	0.000696828	0.000919893
0.991	0.000733693	0.000736554	0.000919893
0.992	0.000771124	0.000773584	0.000919893
0.993	0.000805134	0.000807275	0.000919893
0.994	0.000835655	0.000837455	0.000919893
0.995	0.000861967	0.000863442	0.000919893
0.996	0.000883717	0.000884878	0.000919893
0.997	0.000900537	0.000901404	0.000919893
0.998	0.000912482	0.000913061	0.000919893
0.999	0.000919893	0.000920172	0.000919893
1	nan	nan	0.000919893
